EMPLOYEE_ID,EMPLOYEE_NAME,DESIGNATION,DEPARTMENT,EMAIL,PHONE,REGION,COUNTRY,JOIN_DATE,STATUS,PROFILE_IMAGE,DISPLAY_COLOR,OLD_EMPLOYEE_CODE,LEGACY_EMPLOYEE_ID,EXPORT_FLAG,CACHE_KEY,TEMP_FLAG,ICON_NAME,REPORT_GROUP,MIGRATION_BATCH
EMP00118,Amit Verma,Executive,Finance,amit.verma@hoj.com,+917716235229,Middle East,USA,2024-06-20,INACTIVE,emp_118.jpg,#45B7D1,OLD118,118,1,emp_118,0,user_icon,GROUP7,BATCH_2026
EMP00119,Vikram Nair,Executive,IT,,+916323020860,Asia-East,Singapore,2021-06-15,ON_LEAVE,emp_119.jpg,#45B7D1,OLD119,119,0,emp_119,0,user_icon,GROUP7,BATCH_2023
EMP00120,Priya Singh,Manager,HR,priya.singh@hoj.com,+916424607938,Americas,Singapore,2025-06-19,ON_LEAVE,emp_120.jpg,#45B7D1,OLD120,120,1,emp_120,1,user_icon,GROUP3,BATCH_2021
EMP00121,Mohit Reddy,Executive,Finance,mohit.reddy@hoj.com,+917399472468,Asia-East,UAE,2020-10-15,ON_LEAVE,emp_121.jpg,#4ECDC4,OLD121,121,1,emp_121,1,user_icon,GROUP2,BATCH_2025
EMP00122,Arjun Joshi,Supervisor,Sales,arjun.joshi@hoj.com,+919606839542,Americas,UK,2025-09-09,INACTIVE,emp_122.jpg,#45B7D1,OLD122,122,0,emp_122,0,user_icon,GROUP6,BATCH_2026
EMP00123,Anjali Desai,Executive,HR,anjali.desai@hoj.com,+918857372003,Asia-South,USA,2022-07-19,ACTIVE,emp_123.jpg,#45B7D1,OLD123,123,0,emp_123,1,user_icon,GROUP6,BATCH_2023
EMP00124,Mohit Reddy,Director,Sales,mohit.reddy@hoj.com,+917721726151,Asia-East,Australia,2026-01-08,ON_LEAVE,emp_124.jpg,#4ECDC4,OLD124,124,1,emp_124,0,user_icon,GROUP2,BATCH_2025
EMP00125,Amit Singh,Supervisor,Finance,amit.singh@hoj.com,+916342750478,Europe,UK,2022-04-26,ACTIVE,emp_125.jpg,#FF6B6B,OLD125,125,1,emp_125,0,user_icon,GROUP10,BATCH_2023
EMP00126,Amit Sharma,Supervisor,Finance,amit.sharma@hoj.com,+916754949143,Middle East,Australia,2022-01-31,ACTIVE,emp_126.jpg,#FF6B6B,OLD126,126,0,emp_126,0,user_icon,GROUP9,BATCH_2026
EMP00127,Anjali Kumar,Store Manager,Operations,anjali.kumar@hoj.com,+919951195086,Europe,Australia,2023-03-30,ACTIVE,emp_127.jpg,#FF6B6B,OLD127,127,0,emp_127,0,user_icon,GROUP3,BATCH_2023
EMP00128,Rajesh Sharma,Store Manager,IT,rajesh.sharma@hoj.com,+916888730891,Middle East,India,2021-08-17,ON_LEAVE,emp_128.jpg,#FF6B6B,OLD128,128,1,emp_128,0,user_icon,GROUP1,BATCH_2026
EMP00129,Arjun Desai,Executive,Customer Service,arjun.desai@hoj.com,+918759349659,Middle East,India,2022-12-24,ACTIVE,emp_129.jpg,#4ECDC4,OLD129,129,1,emp_129,1,user_icon,GROUP1,BATCH_2021
EMP00130,Neha Verma,Assistant,HR,neha.verma@hoj.com,+916840920049,Americas,UK,2021-07-22,ON_LEAVE,emp_130.jpg,#4ECDC4,OLD130,130,1,emp_130,1,user_icon,GROUP3,BATCH_2025
EMP00131,Amit Gupta,Analyst,Customer Service,amit.gupta@hoj.com,+918376021791,Americas,Singapore,2024-10-31,ACTIVE,emp_131.jpg,#FF6B6B,OLD131,131,1,emp_131,1,user_icon,GROUP6,BATCH_2024
EMP00132,Priya Desai,Coordinator,Sales,priya.desai@hoj.com,+916142383765,Asia-East,UAE,2021-05-03,ON_LEAVE,emp_132.jpg,#FF6B6B,OLD132,132,0,emp_132,0,user_icon,GROUP1,BATCH_2021
EMP00133,Vikram Kumar,Assistant,Customer Service,vikram.kumar@hoj.com,+917796839227,Asia-East,Singapore,2025-10-10,ON_LEAVE,emp_133.jpg,#45B7D1,OLD133,133,1,emp_133,1,user_icon,GROUP1,BATCH_2022
EMP00134,Amit Gupta,Store Manager,Inventory,amit.gupta@hoj.com,+917241182870,Middle East,Singapore,2024-06-03,ACTIVE,emp_134.jpg,#FF6B6B,OLD134,134,0,emp_134,0,user_icon,GROUP1,BATCH_2023
EMP00135,Amit Reddy,Executive,Customer Service,amit.reddy@hoj.com,+916170143799,Middle East,India,2025-11-01,ACTIVE,emp_135.jpg,#45B7D1,OLD135,135,1,emp_135,0,user_icon,GROUP2,BATCH_2023
EMP00136,Deepika Singh,Store Manager,IT,deepika.singh@hoj.com,+916959549618,Europe,Singapore,2022-03-11,ACTIVE,emp_136.jpg,#FF6B6B,OLD136,136,1,emp_136,0,user_icon,GROUP2,BATCH_2025
EMP00137,Neha Singh,Coordinator,Sales,neha.singh@hoj.com,+917805782438,Asia-South,UK,2022-12-13,ON_LEAVE,emp_137.jpg,#FF6B6B,OLD137,137,1,emp_137,1,user_icon,GROUP8,BATCH_2023
EMP00138,Priya Nair,Store Manager,Sales,priya.nair@hoj.com,+917095242245,Asia-East,USA,2025-07-13,ON_LEAVE,emp_138.jpg,#4ECDC4,OLD138,138,1,emp_138,0,user_icon,GROUP5,BATCH_2026
EMP00139,Arjun Verma,Manager,Sales,arjun.verma@hoj.com,+917048628153,Middle East,India,2020-08-30,INACTIVE,emp_139.jpg,#4ECDC4,OLD139,139,1,emp_139,0,user_icon,GROUP10,BATCH_2024
EMP00140,Arjun Nair,Coordinator,IT,arjun.nair@hoj.com,+916364173069,Europe,India,2025-08-13,ACTIVE,emp_140.jpg,#FF6B6B,OLD140,140,1,emp_140,0,user_icon,GROUP3,BATCH_2023
EMP00141,Vikram Nair,Executive,Inventory,vikram.nair@hoj.com,+918023405062,Middle East,UAE,2020-07-22,ACTIVE,emp_141.jpg,#45B7D1,OLD141,141,0,emp_141,1,user_icon,GROUP2,BATCH_2024
EMP00142,Neha Nair,Director,HR,neha.nair@hoj.com,+916289576721,Middle East,UK,2024-09-17,INACTIVE,emp_142.jpg,#45B7D1,OLD142,142,1,emp_142,1,user_icon,GROUP8,BATCH_2026
EMP00143,Rajesh Reddy,Store Manager,Sales,rajesh.reddy@hoj.com,+918469971428,Asia-East,UK,2025-01-12,INACTIVE,emp_143.jpg,#FF6B6B,OLD143,143,1,emp_143,1,user_icon,GROUP1,BATCH_2026
EMP00144,Neha Kumar,Store Manager,Operations,neha.kumar@hoj.com,+917385251231,Europe,Australia,2023-03-21,INACTIVE,emp_144.jpg,#FF6B6B,OLD144,144,1,emp_144,1,user_icon,GROUP5,BATCH_2026
EMP00145,Amit Patel,Manager,Customer Service,amit.patel@hoj.com,+917534426378,Americas,Singapore,2023-01-11,INACTIVE,emp_145.jpg,#4ECDC4,OLD145,145,1,emp_145,1,user_icon,GROUP9,BATCH_2022
EMP00146,Vikram Kumar  Vikram Kumar,Analyst,Operations,vikram.kumar@hoj.com,+918711622391,Middle East,Singapore,2023-05-31,ACTIVE,emp_146.jpg,#4ECDC4,OLD146,146,1,emp_146,1,user_icon,GROUP4,BATCH_2024
EMP00147,Amit Reddy,Coordinator,Sales,amit.reddy@hoj.com,+918667060049,Europe,UAE,2025-02-21,ACTIVE,emp_147.jpg,#FF6B6B,OLD147,147,0,emp_147,0,user_icon,GROUP1,BATCH_2021
EMP00148,Arjun Patel,Assistant,Finance,arjun.patel@hoj.com,+918712408223,Americas,Australia,2020-12-21,ACTIVE,emp_148.jpg,#45B7D1,OLD148,148,0,emp_148,1,user_icon,GROUP7,BATCH_2021
EMP00149,Deepika Joshi,Assistant,IT,deepika.joshi@hoj.com,+916514168765,Europe,India,2020-08-16,ON_LEAVE,emp_149.jpg,#45B7D1,OLD149,149,1,emp_149,1,user_icon,GROUP7,BATCH_2023
EMP00150,Amit Gupta,Manager,Operations,amit.gupta@hoj.com,+917559296540,Asia-South,Australia,2025-05-16,ON_LEAVE,emp_150.jpg,#45B7D1,OLD150,150,0,emp_150,1,user_icon,GROUP7,BATCH_2026
EMP00151,Sneha Joshi,Supervisor,IT,sneha.joshi@hoj.com,+916163153462,Americas,UAE,2023-11-20,ON_LEAVE,emp_151.jpg,#45B7D1,OLD151,151,1,emp_151,1,user_icon,GROUP7,BATCH_2024
EMP00152,Anjali Joshi,Analyst,IT,anjali.joshi@hoj.com,+918332194332,Americas,Australia,2023-03-10,ACTIVE,emp_152.jpg,#4ECDC4,OLD152,152,1,emp_152,0,user_icon,GROUP6,BATCH_2022
EMP00153,Mohit Sharma,Supervisor,Inventory,mohit.sharma@hoj.com,+918460676597,Europe,USA,2021-10-05,ACTIVE,emp_153.jpg,#FF6B6B,OLD153,153,0,emp_153,1,user_icon,GROUP2,BATCH_2023
EMP00154,Rajesh Nair,Manager,Customer Service,rajesh.nair@hoj.com,,Middle East,USA,2020-08-22,ON_LEAVE,emp_154.jpg,#45B7D1,OLD154,154,0,emp_154,0,user_icon,GROUP7,BATCH_2022
EMP00155,Deepika Desai,Director,Customer Service,deepika.desai@hoj.com,+918187066208,Asia-South,USA,2023-01-28,ACTIVE,emp_155.jpg,#45B7D1,OLD155,155,0,emp_155,1,user_icon,GROUP5,BATCH_2025
EMP00156,Vikram Desai,Coordinator,Inventory,,+918019496133,Americas,Australia,2025-04-05,ON_LEAVE,emp_156.jpg,#45B7D1,OLD156,156,1,emp_156,0,user_icon,GROUP3,BATCH_2025
EMP00157,Arjun Desai,Supervisor,Finance,arjun.desai@hoj.com,+918994241443,Asia-South,UAE,2024-01-16,INACTIVE,emp_157.jpg,#45B7D1,OLD157,157,1,emp_157,1,user_icon,GROUP9,BATCH_2026
EMP00158,Rajesh Singh,Store Manager,IT,,+918700189985,Americas,USA,2022-09-21,ON_LEAVE,emp_158.jpg,#45B7D1,OLD158,158,1,emp_158,0,user_icon,GROUP4,BATCH_2024
EMP00159,Deepika Reddy,Coordinator,Customer Service,deepika.reddy@hoj.com,+917977125437,Europe,USA,2025-08-02,INACTIVE,emp_159.jpg,#45B7D1,OLD159,159,1,emp_159,0,user_icon,GROUP10,BATCH_2025
EMP00160,Mohit Reddy,Manager,Sales,mohit.reddy@hoj.com,+916268556713,Europe,Australia,2025-11-01,ACTIVE,emp_160.jpg,#4ECDC4,OLD160,160,0,emp_160,1,user_icon,GROUP1,BATCH_2024
EMP00161,Priya Patel,Coordinator,Finance,priya.patel@hoj.com,+916427218853,Asia-East,Singapore,2023-09-03,ON_LEAVE,emp_161.jpg,#FF6B6B,OLD161,161,0,emp_161,0,user_icon,GROUP2,BATCH_2026
EMP00162,Priya Kumar,Director,Customer Service,priya.kumar@hoj.com,+917980322201,Europe,Singapore,2020-11-12,INACTIVE,emp_162.jpg,#45B7D1,OLD162,162,0,emp_162,1,user_icon,GROUP6,BATCH_2024
EMP00163,Priya Gupta,Director,Inventory,priya.gupta@hoj.com,+917976159657,Americas,Singapore,2020-09-11,ON_LEAVE,emp_163.jpg,#45B7D1,OLD163,163,0,emp_163,0,user_icon,GROUP5,BATCH_2024
EMP00164,Rajesh Nair,Assistant,HR,rajesh.nair@hoj.com,+917857878328,Asia-East,UK,2020-09-14,ACTIVE,emp_164.jpg,#4ECDC4,OLD164,164,0,emp_164,1,user_icon,GROUP1,BATCH_2021
EMP00165,Vikram Gupta,Director,Sales,vikram.gupta@hoj.com,+918751974266,Americas,India,2023-04-10,ON_LEAVE,emp_165.jpg,#FF6B6B,OLD165,165,0,emp_165,1,user_icon,GROUP6,BATCH_2023
EMP00166,Priya Kumar,Executive,HR,priya.kumar@hoj.com,+919076730012,Asia-South,India,2022-05-20,ON_LEAVE,emp_166.jpg,#4ECDC4,OLD166,166,0,emp_166,1,user_icon,GROUP9,BATCH_2026
EMP00167,Neha Desai,Analyst,Customer Service,,+916014601220,Asia-East,USA,2025-10-19,ON_LEAVE,emp_167.jpg,#45B7D1,OLD167,167,0,emp_167,1,user_icon,GROUP9,BATCH_2023
EMP00168,Amit Singh,Director,Customer Service,amit.singh@hoj.com,+917612751541,Asia-East,UK,2021-08-15,ACTIVE,emp_168.jpg,#45B7D1,OLD168,168,1,emp_168,1,user_icon,GROUP8,BATCH_2021
EMP00169,Arjun Gupta,Director,Sales,arjun.gupta@hoj.com,+916274995333,Asia-East,USA,2025-01-23,INACTIVE,emp_169.jpg,#4ECDC4,OLD169,169,1,emp_169,1,user_icon,GROUP3,BATCH_2024
EMP00170,Arjun Reddy,Executive,Sales,arjun.reddy@hoj.com,+917857887041,Europe,UAE,2022-09-10,ACTIVE,emp_170.jpg,#FF6B6B,OLD170,170,0,emp_170,1,user_icon,GROUP5,BATCH_2026
EMP00171,Vikram Singh,Supervisor,Sales,,+916244077977,Asia-South,USA,2023-11-16,INACTIVE,emp_171.jpg,#FF6B6B,OLD171,171,0,emp_171,0,user_icon,GROUP5,BATCH_2021
EMP00172,Amit Singh,Supervisor,Finance,amit.singh@hoj.com,+917817500063,Americas,USA,2026-05-07,ON_LEAVE,emp_172.jpg,#45B7D1,OLD172,172,0,emp_172,1,user_icon,GROUP10,BATCH_2026
EMP00173,Sneha Kumar,Supervisor,Operations,sneha.kumar@hoj.com,+918828118404,Europe,USA,2022-02-06,INACTIVE,emp_173.jpg,#4ECDC4,OLD173,173,1,emp_173,0,user_icon,GROUP5,BATCH_2026
EMP00174,Deepika Joshi,Director,HR,deepika.joshi@hoj.com,+916515411137,Middle East,UK,2023-02-12,ON_LEAVE,emp_174.jpg,#FF6B6B,OLD174,174,0,emp_174,0,user_icon,GROUP2,BATCH_2022
EMP00175,Arjun Nair,Assistant,Finance,arjun.nair@hoj.com,+916008505630,Middle East,UK,2021-01-19,ACTIVE,emp_175.jpg,#45B7D1,OLD175,175,1,emp_175,1,user_icon,GROUP3,BATCH_2025
EMP00176,Sneha Kumar,Executive,Finance,sneha.kumar@hoj.com,+917245322915,Middle East,USA,2020-10-12,ACTIVE,emp_176.jpg,#FF6B6B,OLD176,176,0,emp_176,0,user_icon,GROUP2,BATCH_2026
EMP00177,Amit Gupta,Director,Customer Service,amit.gupta@hoj.com,+916588523141,Asia-South,Australia,2025-05-13,ACTIVE,emp_177.jpg,#FF6B6B,OLD177,177,1,emp_177,1,user_icon,GROUP3,BATCH_2021
EMP00178,Amit Nair,Coordinator,Finance,amit.nair@hoj.com,+917280186163,Asia-South,USA,2023-03-24,ACTIVE,emp_178.jpg,#45B7D1,OLD178,178,0,emp_178,0,user_icon,GROUP4,BATCH_2021
EMP00179,Arjun Desai,Analyst,HR,arjun.desai@hoj.com,+919974809712,Asia-East,India,2023-08-28,ACTIVE,emp_179.jpg,#45B7D1,OLD179,179,0,emp_179,0,user_icon,GROUP8,BATCH_2023
EMP00180,Neha Singh,Manager,Sales,neha.singh@hoj.com,+918743562026,Americas,India,2022-03-02,ON_LEAVE,emp_180.jpg,#45B7D1,OLD180,180,0,emp_180,1,user_icon,GROUP5,BATCH_2025
EMP00181,Amit Joshi,Analyst,Finance,amit.joshi@hoj.com,+917835309574,Middle East,Singapore,2021-07-23,ACTIVE,emp_181.jpg,#4ECDC4,OLD181,181,1,emp_181,0,user_icon,GROUP5,BATCH_2023
EMP00182,Deepika Reddy,Manager,Customer Service,deepika.reddy@hoj.com,+918441591605,Americas,UAE,2023-09-25,ON_LEAVE,emp_182.jpg,#45B7D1,OLD182,182,1,emp_182,1,user_icon,GROUP7,BATCH_2026
EMP00183,Deepika Gupta,Supervisor,Customer Service,deepika.gupta@hoj.com,+919383968814,Americas,UK,2025-10-08,ACTIVE,emp_183.jpg,#FF6B6B,OLD183,183,1,emp_183,0,user_icon,GROUP4,BATCH_2026
EMP00184,Priya Reddy,Store Manager,Operations,priya.reddy@hoj.com,+917899734069,Europe,UK,2023-01-22,INACTIVE,emp_184.jpg,#45B7D1,OLD184,184,0,emp_184,1,user_icon,GROUP3,BATCH_2026
EMP00185,Vikram Gupta,Coordinator,Sales,vikram.gupta@hoj.com,+919066899430,Asia-South,Singapore,2020-10-12,INACTIVE,emp_185.jpg,#4ECDC4,OLD185,185,1,emp_185,0,user_icon,GROUP6,BATCH_2026
EMP00186,Deepika Verma,Assistant,Finance,deepika.verma@hoj.com,+919757516292,Asia-East,Singapore,2023-11-22,ACTIVE,emp_186.jpg,#FF6B6B,OLD186,186,1,emp_186,0,user_icon,GROUP6,BATCH_2021
EMP00187,Deepika Reddy,Manager,IT,deepika.reddy@hoj.com,+919044672618,Middle East,USA,2022-06-11,INACTIVE,emp_187.jpg,#FF6B6B,OLD187,187,1,emp_187,1,user_icon,GROUP8,BATCH_2021
EMP00188,Vikram Desai,Director,IT,vikram.desai@hoj.com,+916062055109,Asia-South,UK,2021-05-15,ACTIVE,emp_188.jpg,#45B7D1,OLD188,188,0,emp_188,1,user_icon,GROUP7,BATCH_2022
EMP00189,Anjali Desai,Coordinator,Customer Service,anjali.desai@hoj.com,+919141497647,Middle East,UAE,2025-09-18,ON_LEAVE,emp_189.jpg,#FF6B6B,OLD189,189,1,emp_189,1,user_icon,GROUP2,BATCH_2021
EMP00190,Sneha Reddy,Supervisor,IT,sneha.reddy@hoj.com,+916541897879,Americas,USA,2023-08-06,ON_LEAVE,emp_190.jpg,#FF6B6B,OLD190,190,1,emp_190,0,user_icon,GROUP1,BATCH_2021
EMP00191,Mohit Gupta,Executive,Customer Service,mohit.gupta@hoj.com,+919775143432,Americas,Singapore,2024-10-14,ACTIVE,emp_191.jpg,#4ECDC4,OLD191,191,0,emp_191,1,user_icon,GROUP6,BATCH_2024
EMP00192,Arjun Sharma,Assistant,Operations,arjun.sharma@hoj.com,+919332079886,Americas,Australia,2025-04-21,ON_LEAVE,emp_192.jpg,#45B7D1,OLD192,192,1,emp_192,1,user_icon,GROUP9,BATCH_2022
EMP00193,Deepika Nair,Director,Sales,deepika.nair@hoj.com,+919798878145,Americas,India,2024-04-21,INACTIVE,emp_193.jpg,#45B7D1,OLD193,193,0,emp_193,0,user_icon,GROUP2,BATCH_2026
EMP00194,Deepika Kumar,Supervisor,Finance,deepika.kumar@hoj.com,+918604378361,Europe,UAE,2020-09-11,ON_LEAVE,emp_194.jpg,#FF6B6B,OLD194,194,0,emp_194,1,user_icon,GROUP5,BATCH_2022
EMP00195,Neha Verma,Store Manager,Operations,,+917537670040,Asia-South,Singapore,2022-07-04,ACTIVE,emp_195.jpg,#45B7D1,OLD195,195,1,emp_195,0,user_icon,GROUP8,BATCH_2026
EMP00196,Deepika Singh,Manager,IT,deepika.singh@hoj.com,+919096144970,Asia-East,India,2023-10-31,ACTIVE,emp_196.jpg,#45B7D1,OLD196,196,0,emp_196,1,user_icon,GROUP9,BATCH_2022
EMP00197,"Anjali Nair,extra",Executive,Inventory,anjali.nair@hoj.com,+917174804658,Asia-South,UAE,2023-12-15,ON_LEAVE,emp_197.jpg,#FF6B6B,OLD197,197,0,emp_197,0,user_icon,GROUP10,BATCH_2024
EMP00198,Vikram Patel,Assistant,Sales,vikram.patel@hoj.com,+916205296725,Middle East,USA,2026-02-06,INACTIVE,emp_198.jpg,#FF6B6B,OLD198,198,1,emp_198,1,user_icon,GROUP6,BATCH_2022
EMP00199,Vikram Patel,Supervisor,Inventory,vikram.patel@hoj.com,+919698107991,Asia-South,India,2022-08-26,INACTIVE,emp_199.jpg,#45B7D1,OLD199,199,1,emp_199,0,user_icon,GROUP4,BATCH_2023
EMP00200,Mohit Verma,Supervisor,Finance,mohit.verma@hoj.com,+918587765791,Americas,UK,2020-09-15,ACTIVE,emp_200.jpg,#FF6B6B,OLD200,200,0,emp_200,1,user_icon,GROUP8,BATCH_2026
EMP00201,Anjali Reddy,Analyst,HR,anjali.reddy@hoj.com,+919156422316,Middle East,UK,2021-04-08,ON_LEAVE,emp_201.jpg,#4ECDC4,OLD201,201,1,emp_201,0,user_icon,GROUP2,BATCH_2022
EMP00202,Anjali Joshi,Executive,Operations,anjali.joshi@hoj.com,+919893091364,Middle East,Singapore,2025-09-06,INACTIVE,emp_202.jpg,#4ECDC4,OLD202,202,1,emp_202,1,user_icon,GROUP2,BATCH_2026
EMP00203,Vikram Verma,Supervisor,Finance,vikram.verma@hoj.com,+918267127721,Europe,UAE,2023-12-30,ACTIVE,emp_203.jpg,#45B7D1,OLD203,203,0,emp_203,1,user_icon,GROUP8,BATCH_2021
EMP00204,Amit Kumar,Executive,Finance,amit.kumar@hoj.com,+918743798574,Americas,India,2021-11-17,ON_LEAVE,emp_204.jpg,#45B7D1,OLD204,204,1,emp_204,1,user_icon,GROUP6,BATCH_2026
EMP00205,Deepika Desai,Analyst,Operations,deepika.desai@hoj.com,+918296684847,Americas,UK,2021-01-30,ACTIVE,emp_205.jpg,#4ECDC4,OLD205,205,1,emp_205,1,user_icon,GROUP3,BATCH_2022
EMP00206,Mohit Joshi,Executive,Customer Service,mohit.joshi@hoj.com,+918478230849,Asia-South,Australia,2021-01-20,ACTIVE,emp_206.jpg,#FF6B6B,OLD206,206,0,emp_206,1,user_icon,GROUP7,BATCH_2021
EMP00207,Deepika Kumar,Supervisor,Inventory,deepika.kumar@hoj.com,+918443480162,Asia-South,Australia,2024-02-19,ON_LEAVE,emp_207.jpg,#4ECDC4,OLD207,207,0,emp_207,0,user_icon,GROUP10,BATCH_2021
EMP00208,Neha Joshi,Coordinator,Inventory,neha.joshi@hoj.com,+918475508210,Asia-South,UAE,2024-03-28,ACTIVE,emp_208.jpg,#4ECDC4,OLD208,208,1,emp_208,0,user_icon,GROUP7,BATCH_2026
EMP00209,Mohit Reddy,Manager,Sales,mohit.reddy@hoj.com,+917803392483,Asia-South,Singapore,2024-02-03,ACTIVE,emp_209.jpg,#FF6B6B,OLD209,209,0,emp_209,1,user_icon,GROUP6,BATCH_2023
EMP00210,Anjali Sharma,Director,Sales,anjali.sharma@hoj.com,,Americas,UK,2023-03-29,ON_LEAVE,emp_210.jpg,#FF6B6B,OLD210,210,0,emp_210,1,user_icon,GROUP2,BATCH_2021
EMP00211,Amit Kumar,Analyst,Sales,amit.kumar@hoj.com,+918512054452,Asia-South,USA,2021-12-27,ACTIVE,emp_211.jpg,#45B7D1,OLD211,211,1,emp_211,1,user_icon,GROUP4,BATCH_2024
EMP00212,Neha Reddy,Manager,Finance,neha.reddy@hoj.com,+917866695212,Europe,Australia,2025-12-09,ACTIVE,emp_212.jpg,#FF6B6B,OLD212,212,0,emp_212,1,user_icon,GROUP8,BATCH_2022
EMP00213,Anjali Verma,Executive,Finance,anjali.verma@hoj.com,+919968599023,Americas,UK,2025-04-20,INACTIVE,emp_213.jpg,#FF6B6B,OLD213,213,1,emp_213,1,user_icon,GROUP3,BATCH_2024
EMP00214,Priya Reddy,Supervisor,IT,priya.reddy@hoj.com,+916150854896,Europe,Singapore,2024-04-13,INACTIVE,emp_214.jpg,#FF6B6B,OLD214,214,0,emp_214,1,user_icon,GROUP6,BATCH_2025
EMP00215,Sneha Desai,Analyst,Sales,sneha.desai@hoj.com,+918986171653,Europe,Australia,2021-07-28,ON_LEAVE,emp_215.jpg,#45B7D1,OLD215,215,0,emp_215,0,user_icon,GROUP10,BATCH_2026
EMP00216,Sneha Gupta,Coordinator,IT,sneha.gupta@hoj.com,+916852191641,Americas,Singapore,2020-11-22,INACTIVE,emp_216.jpg,#4ECDC4,OLD216,216,0,emp_216,1,user_icon,GROUP6,BATCH_2025
EMP00217,Rajesh Patel,Manager,Customer Service,rajesh.patel@hoj.com,+917656574801,Asia-South,UAE,2023-06-04,INACTIVE,emp_217.jpg,#45B7D1,OLD217,217,1,emp_217,1,user_icon,GROUP1,BATCH_2024
EMP00218,Arjun Nair,Director,Inventory,arjun.nair@hoj.com,+918283437592,Europe,UAE,2020-06-26,ON_LEAVE,emp_218.jpg,#45B7D1,OLD218,218,0,emp_218,1,user_icon,GROUP3,BATCH_2021
EMP00219,Arjun Desai,Director,IT,arjun.desai@hoj.com,+917605680087,Asia-South,UAE,2024-09-25,ACTIVE,emp_219.jpg,#4ECDC4,OLD219,219,0,emp_219,1,user_icon,GROUP1,BATCH_2022
EMP00220,Neha Singh,Director,Inventory,neha.singh@hoj.com,+918135650957,Asia-South,UK,2026-02-21,INACTIVE,emp_220.jpg,#45B7D1,OLD220,220,1,emp_220,0,user_icon,GROUP3,BATCH_2023
EMP00221,Mohit Singh,Store Manager,Finance,mohit.singh@hoj.com,+917423250915,Asia-South,Singapore,2025-11-03,ACTIVE,emp_221.jpg,#45B7D1,OLD221,221,1,emp_221,0,user_icon,GROUP6,BATCH_2024
EMP00222,Deepika Singh,Executive,Sales,deepika.singh@hoj.com,+918151595989,Asia-South,USA,2025-03-14,ACTIVE,emp_222.jpg,#FF6B6B,OLD222,222,1,emp_222,1,user_icon,GROUP1,BATCH_2026
EMP00223,Mohit Verma,Assistant,Operations,mohit.verma@hoj.com,+918724542849,Middle East,India,2021-07-12,ACTIVE,emp_223.jpg,#4ECDC4,OLD223,223,0,emp_223,1,user_icon,GROUP7,BATCH_2022
EMP00224,Amit Sharma,Director,Finance,amit.sharma@hoj.com,+918643048953,Asia-East,USA,2024-03-29,ON_LEAVE,emp_224.jpg,#4ECDC4,OLD224,224,0,emp_224,0,user_icon,GROUP6,BATCH_2023
EMP00225,Neha Desai,Director,Sales,neha.desai@hoj.com,+919022441452,Americas,UK,2024-08-19,ACTIVE,emp_225.jpg,#45B7D1,OLD225,225,1,emp_225,1,user_icon,GROUP4,BATCH_2025
EMP00226,Priya Sharma,Coordinator,Customer Service,priya.sharma@hoj.com,+916783722958,Middle East,USA,2025-08-25,ACTIVE,emp_226.jpg,#FF6B6B,OLD226,226,0,emp_226,0,user_icon,GROUP10,BATCH_2021
EMP00227,Anjali Reddy,Director,Finance,anjali.reddy@hoj.com,+916443238058,Asia-South,India,2025-03-12,ON_LEAVE,emp_227.jpg,#FF6B6B,OLD227,227,1,emp_227,1,user_icon,GROUP9,BATCH_2024
EMP00228,Vikram Nair,Analyst,Inventory,vikram.nair@hoj.com,+916617979745,Middle East,UAE,2022-01-26,ACTIVE,emp_228.jpg,#4ECDC4,OLD228,228,0,emp_228,0,user_icon,GROUP4,BATCH_2026
EMP00229,Amit Nair,Store Manager,IT,amit.nair@hoj.com,+916709223168,Americas,UK,2025-07-27,INACTIVE,emp_229.jpg,#45B7D1,OLD229,229,0,emp_229,0,user_icon,GROUP10,BATCH_2026
EMP00230,Arjun Desai,Store Manager,Inventory,arjun.desai@hoj.com,+919184911379,Asia-East,UAE,2022-11-27,ON_LEAVE,emp_230.jpg,#FF6B6B,OLD230,230,0,emp_230,0,user_icon,GROUP4,BATCH_2024
EMP00231,Neha Gupta,Executive,Operations,neha.gupta@hoj.com,+917783623238,Europe,Singapore,2022-02-15,ON_LEAVE,emp_231.jpg,#4ECDC4,OLD231,231,0,emp_231,1,user_icon,GROUP4,BATCH_2023
EMP00232,AMIT GUPTA,Executive,IT,amit.gupta@hoj.com,+919054848335,Middle East,UAE,2024-07-26,INACTIVE,emp_232.jpg,#45B7D1,OLD232,232,1,emp_232,1,user_icon,GROUP2,BATCH_2025
EMP00233,Arjun Patel,Director,Finance,arjun.patel@hoj.com,+918622059301,Americas,USA,2021-04-05,ACTIVE,emp_233.jpg,#45B7D1,OLD233,233,1,emp_233,1,user_icon,GROUP2,BATCH_2025
EMP00234,Mohit Kumar,Coordinator,Inventory,,+918930963614,Asia-East,Singapore,2023-03-29,INACTIVE,emp_234.jpg,#45B7D1,OLD234,234,0,emp_234,0,user_icon,GROUP6,BATCH_2023
EMP00235,Deepika Kumar,Supervisor,HR,,+916971270392,Americas,India,2025-07-03,ACTIVE,emp_235.jpg,#4ECDC4,OLD235,235,1,emp_235,0,user_icon,GROUP1,BATCH_2023
